78,60.88,39.43,68.07,-75.55,0.0,0.0,0.0,99, 14:02:52.171,1603904572171
79,5.03,1.38,16.77,-94.14,0.0,0.0,0.0,99, 14:02:52.182,1603904572182
80,62.84,58.28,75.47,-44.88,0.0,0.0,0.0,99, 14:02:52.182,1603904572182
81,119.24,101.79,136.9,-26.47,0.0,0.0,0.0,99, 14:02:52.194,1603904572194
82,63.96,43.59,76.03,-72.42,0.0,0.0,0.0,99, 14:02:52.194,1603904572194
83,13.88,4.79,20.9,-88.82,0.0,0.0,0.0,99, 14:02:52.194,1603904572194
84,74.03,59.23,83.38,-37.63,0.0,0.0,0.0,99, 14:02:52.194,1603904572194
85,126.39,106.31,143.98,-11.82,0.0,0.0,0.0,99, 14:02:52.230,1603904572230
86,75.39,58.63,91.01,-65.4,0.0,0.0,0.0,99, 14:02:52.230,1603904572230
87,19.88,16.89,32.46,-78.61,0.0,0.0,0.0,99, 14:02:52.232,1603904572232
